,fecha,titulo,periodico,topico
6356,20-Jul-2009,"FRICASÉ / ¿De veras, doctor?",elnorte,6
6358,22-Jul-2009,Suben solicitudes de hipotecas en EU,elnorte,8
6359,28-Jul-2009,What's News,elnorte,0
6360,05-Ago-2009,VISIÓN ECONÓMICA / El indefendible IETU,elnorte,3
6361,05-Ago-2009,VISIÓN ECONÓMICA / El indefendible IETU,elnorte,3
6362,10-Ago-2009,Portafolio,elnorte,1
6363,10-Ago-2009,Anticipan fin de recesión en EU,elnorte,7
6364,11-Ago-2009,Sugieren ampliar plan de activos tóxicos,elnorte,0
6365,11-Ago-2009,Portafolio,elnorte,1
6366,12-Ago-2009,Economistas creen que Bernanke merece otros cuatro años al frente de la Fed,elnorte,0
6367,14-Ago-2009,Baja en EU confianza del consumidor   ,elnorte,7
6368,17-Ago-2009,Baja Dow por dudas sobre recuperación,elnorte,8
6369,17-Ago-2009,Retroceden mercados globales,elnorte,8
6370,17-Ago-2009,Rechaza PGR altos niveles de violencia,elnorte,5
6371,18-Ago-2009,Retroceden mercados globales,elnorte,8
6372,24-Ago-2009,Soplan vientos en contra del índice de precios de carga,elnorte,0
6373,30-Ago-2009,Dan triunfo abrumador|a Oposición nipona,elnorte,5
6374,30-Ago-2009,Retorna confianza en bonos mexicanos,elnorte,8
6375,31-Ago-2009,Liga Bolsa 6 meses ganando,elnorte,8
6376,31-Ago-2009,Retorna confianza en bonos mexicanos,elnorte,8
6377,31-Ago-2009,Dudas sobre nuevos líderes nublan optimismo en Japón,elnorte,0
6378,01-Sep-2009,Estiman analistas caída de 7.2% del PIB,elnorte,7
6379,01-Sep-2009,Liga seis meses al alza Bolsa Mexicana de Valores,elnorte,8
6380,03-Sep-2009,COORDENADAS / Reformas y buenos deseos,elnorte,3
6381,03-Sep-2009,Se vende dólar menudeo en 13.67 pesos  ,elnorte,8
6382,03-Sep-2009,Destaca BCE señales de estabilización,elnorte,9
6383,03-Sep-2009,COORDENADAS / Reformas y buenos deseos,elnorte,3
6384,04-Sep-2009,Sube burocracia en Secretarías polémicas,elnorte,3
6385,05-Sep-2009,Sube burocracia en Secretarías cuestionadas,elnorte,3
6386,07-Sep-2009,Cierra Bolsa Mexicana con ganancias  ,elnorte,8
6387,08-Sep-2009,Mantendría OPEP producción,elnorte,9
6388,09-Sep-2009,Apuesta a que el repunte económico empezará más rápido fuera de EE.UU. debilita el dólar,elnorte,0
6389,10-Sep-2009,Cierra BMV con ganancias por Wall Street,elnorte,8
6390,11-Sep-2009,Rogelio Ríos / México 9 /11,elnorte,5
6391,11-Sep-2009,Rogelio Ríos / México 9 /11,elnorte,5
6392,11-Sep-2009,GM pone fin a la incertidumbre y acuerda vender Opel y Vauxhall al consorcio liderado por Magna,elnorte,1
6393,16-Sep-2009,Sube acción de Cemex por optimismo en EU,elnorte,8
6394,17-Sep-2009,Impacta pelea Uribe-Chávez|a la economía,elnorte,0
6395,17-Sep-2009,Impacta pelea Uribe-Chávez a la economía,elnorte,0
6396,17-Sep-2009,Sube acción de Cemex por optimismo en EU,elnorte,8
6397,21-Sep-2009,GLOSAS MARGINALES / La recuperación... s,elnorte,6
6398,21-Sep-2009,Terminan petroprecios en Dls. 69.71,elnorte,8
6399,21-Sep-2009,GLOSAS MARGINALES / La recuperación... según Bernanke,elnorte,6
6400,25-Sep-2009,El G-20 evalúa un reto clave: ¿cuándo hay que retirar los planes de estímulo?,elnorte,0
6401,28-Sep-2009,Buscan Brasil y México acuerdo comercial,elnorte,4
6402,29-Sep-2009,Cierra dólar con movimientos marginales ,elnorte,8
6403,01-Oct-2009,Urgen a desarrollar renovables en México,elnorte,9
6404,01-Oct-2009,Los 'commodities' se desacoplan del rumbo de la economía global,elnorte,0
6405,05-Oct-2009,Prevén en 2010 recuperación de turismo,elnorte,7
6406,06-Oct-2009,Cierra dólar menudeo en $13.57  ,elnorte,8
6407,09-Oct-2009,Ataca México reglas de EU en etiquetado,elnorte,3
6408,09-Oct-2009,Solicita México|panel en OMC contra EU,elnorte,3
6409,09-Oct-2009,Cierra WTI en Dls.71.77,elnorte,8
6410,10-Oct-2009,Ataca México reglas de EU en etiquetado,elnorte,3
6411,12-Oct-2009,GLOSAS MARGINALES / Stiglitz y la 'exube,elnorte,6
6412,12-Oct-2009,Prevén que caiga 8.6% consumo de acero,elnorte,0
6413,12-Oct-2009,China busca influir en los 'commodities' con la creación de mercados de futuros,elnorte,0
6414,12-Oct-2009,GLOSAS MARGINALES / Stiglitz y la 'exuberancia irracional',elnorte,6
6415,14-Oct-2009,Un Vistazo,elnorte,5
6416,19-Oct-2009,Piden priistas mantener consolidación,elnorte,3
6417,20-Oct-2009,Niegan cambios a consolidación,elnorte,3
6418,22-Oct-2009,Repunta desempleo semanal en EU  ,elnorte,8
6419,23-Oct-2009,Pásale a mi cocina / Época de recetas ll,elnorte,6
6420,23-Oct-2009,Pásale a mi cocina / Época de recetas llenas de nostalgia,elnorte,6
6421,25-Oct-2009,Asegúrese que le presten,elnorte,1
6422,25-Oct-2009,Asegúrese que le presten,elnorte,1
6423,27-Oct-2009,Hu versus Sarkozy,elnorte,0
6424,28-Oct-2009,PLAZA PÚBLICA / Consolidar quiere decir ,elnorte,3
6425,28-Oct-2009,El paraíso podrido,elnorte,5
6426,28-Oct-2009,Acentúa caída la Bolsa,elnorte,8
6427,28-Oct-2009,Lidera Peso rezago en AL,elnorte,8
6428,28-Oct-2009,PLAZA PÚBLICA / Consolidar quiere decir evadir,elnorte,3
6429,30-Oct-2009,...Y la IP exige austeridad,elnorte,3
6430,30-Oct-2009,Frena optimismo mercado bursátil  ,elnorte,8
6431,03-Nov-2009,Expresan constructoras incertidumbre,elnorte,1
6432,04-Nov-2009,Aseguran castiga Gobierno|buen desempeño,elnorte,1
6433,04-Nov-2009,El dólar marca el compás del desempeño de otros activos,elnorte,0
6434,05-Nov-2009,Pierde Peso frente al dólar,elnorte,8
6435,05-Nov-2009,Una nueva encuesta insinúa una importante desaceleración en el crecimiento de China,elnorte,0
6436,09-Nov-2009,'Olvidan' legislar contra piratería,elnorte,3
6437,09-Nov-2009,Termina dólar al menudeo en $13.37  ,elnorte,8
6438,09-Nov-2009,Cotiza dólar menudeo a 13.48 pesos venta,elnorte,8
6439,09-Nov-2009,Olvidan los Diputados legislar contra piratería,elnorte,3
6440,11-Nov-2009,Culmina dólar menudeo en 13.23 pesos,elnorte,8
6441,12-Nov-2009,Critica Téllez ineficacia del Estado,elnorte,2
6442,13-Nov-2009,Culmina Bolsa Mexicana con alza de 0.79%,elnorte,8
6443,18-Nov-2009,Advierte Obama sobre doble recesión,elnorte,0
6444,18-Nov-2009,Advierte Obama sobre doble recesión,elnorte,0
6445,19-Nov-2009,Pierden mercados; sigue incertidumbre,elnorte,8
6446,20-Nov-2009,Finaliza BMV con pérdidas  ,elnorte,8
6447,20-Nov-2009,Pierden mercados; sigue incertidumbre,elnorte,8
6448,23-Nov-2009,COORDENADAS / ¿Cómo viene el fin de año?,elnorte,7
6449,23-Nov-2009,GLOSAS MARGINALES / Nostalgia por el cré,elnorte,2
6450,23-Nov-2009,Baja Fitch calificación a México,elnorte,2
6451,23-Nov-2009,Cierra dólar interbancario en $12.971  ,elnorte,8
6452,23-Nov-2009,COORDENADAS / ¿Cómo viene el fin de año?,elnorte,7
6453,23-Nov-2009,GLOSAS MARGINALES / Nostalgia por el crédito,elnorte,2
6454,25-Nov-2009,Seguiría fuerte peso mexicano,elnorte,8
6455,25-Nov-2009,Cierra dólar menudeo a $12.92 a la venta,elnorte,8
6456,26-Nov-2009,Admite Dubai|incapacidad de pago,elnorte,0
6457,27-Nov-2009,CAPITANES,elnorte,1
6458,27-Nov-2009,CAPITANES,elnorte,1
6459,28-Nov-2009,El principio... del final,elnorte,5
6460,30-Nov-2009,Apuesta al modelo de Lula,elnorte,5
6461,01-Dic-2009,Reciben Pymes más recursos,elnorte,1
6462,03-Dic-2009,Ajusta BCE ayuda financiera,elnorte,2
6463,03-Dic-2009,Critican retraso sobre Banxico,elnorte,2
6464,04-Dic-2009,Acumula dólar baja|de 3% en 2 semanas  ,elnorte,8
6465,04-Dic-2009,Critican retraso sobre Banxico,elnorte,2
6466,05-Dic-2009,Acumula el dólar baja de 3% en dos semanas,elnorte,8
6467,07-Dic-2009,El ascenso y la fuerte caída de Dubai; ¿qué alimentó la burbuja inmobiliaria?,elnorte,0
6468,10-Dic-2009,COORDENADAS / Nombramientos y dudas,elnorte,3
6469,10-Dic-2009,Prevén que México crezca menos que AL,elnorte,7
6470,10-Dic-2009,COORDENADAS / Nombramientos y dudas,elnorte,3
6471,11-Dic-2009,Economistas en EE.UU. creen que falta estimular el empleo,elnorte,0
6472,13-Dic-2009,Luis Rubio / Centella 18,elnorte,3
6473,13-Dic-2009,Luis Rubio / Centella 18,elnorte,3
6474,15-Dic-2009,Ven más riesgos de deuda soberana,elnorte,2
6475,20-Dic-2009,Reajusta Cuba su economía   ,elnorte,3
6476,21-Dic-2009,Ampliaría Peso apreciación  ,elnorte,8
6477,22-Dic-2009,Rechaza Oposición alza en la gasolina,elnorte,3
6478,22-Dic-2009,Ampliaría el Peso apreciación,elnorte,8
6479,22-Dic-2009,Critica Oposición alza en la gasolina,elnorte,3
6480,23-Dic-2009,Enmienda Lamosa contratos de deuda,elnorte,1
6481,27-Dic-2009,Propone que cultura sea masiva,elnorte,1
6482,28-Dic-2009,Propone que cultura sea masiva,elnorte,1
6483,30-Dic-2009,Liberan a británico secuestrado en Iraq ,elnorte,5
6484,31-Dic-2009,Bajan bancos 8.2% crédito en noviembre  ,elnorte,7
6485,31-Dic-2009,Anticipan alza del Peso en 2010,elnorte,8
6486,01-Ene-2010,Celebra Cuba 51 años de la Revolución,elnorte,5
6487,01-Ene-2010,Amenazan recuperación,elnorte,2
6490,03-Ene-2010,En pie de guerra,elnorte,5
6491,04-Ene-2010,GLOSAS MARGINALES / El interés en el Tim,elnorte,6
6492,04-Ene-2010,Prevén un 2010 difícil,elnorte,5
6493,04-Ene-2010,GLOSAS MARGINALES / El interés en el Times,elnorte,6
6494,04-Ene-2010,Y México se paralizó,elnorte,5
6495,06-Ene-2010,Anuncia Paredes derrota a panistas,elnorte,5
6496,07-Ene-2010,Sube tensión por Banco Central argentino,elnorte,0
6497,08-Ene-2010,Es China primer exportador mundial,elnorte,0
6498,10-Ene-2010,Pide Beltrones prudencia económica,elnorte,3
6499,10-Ene-2010,Ajustan paisanos su gasto en EU,elnorte,7
6500,10-Ene-2010,Pide Beltrones prudencia económica,elnorte,3
6501,10-Ene-2010,Ajustan paisanos su gasto en EU,elnorte,7
6502,11-Ene-2010,Demanda Beltrones prudencia económica,elnorte,3
6503,14-Ene-2010,Sergio Sarmiento / Sismo en Haití,elnorte,6
6504,14-Ene-2010,Cierran candidatos |campaña en Chile,elnorte,5
6505,14-Ene-2010,Sergio Sarmiento / Sismo en Haití,elnorte,6
6506,15-Ene-2010,Sergio Sarmiento / ¿TLC con Brasil?,elnorte,4
6507,15-Ene-2010,Sergio Sarmiento / ¿TLC con Brasil?,elnorte,4
6508,17-Ene-2010,Portafolio,elnorte,1
6509,17-Ene-2010,Horóscopos,elnorte,4
6510,18-Ene-2010,Portafolio,elnorte,1
6511,20-Ene-2010,Falta de empleo afectará a PAN.- Camacho,elnorte,5
6512,21-Ene-2010,Contagia Ejecutivo a IP de optimismo,elnorte,3
6513,22-Ene-2010,Liman asperezas con Calderón,elnorte,1
6514,23-Ene-2010,TREN MOTRIZ / El barómetro,elnorte,2
6515,23-Ene-2010,TREN MOTRIZ / El barómetro,elnorte,2
6516,25-Ene-2010,El mercado está atento a cómo la Reserva Federal retira el estímulo,elnorte,0
6517,28-Ene-2010,Convoca Obama a revivir el sueño,elnorte,5
6518,28-Ene-2010,Convoca Obama a revivir el sueño,elnorte,5
6519,29-Ene-2010,Brinca el dólar con Carstens,elnorte,2
6520,29-Ene-2010,Los bancos centrales discrepan sobre los pasos a seguir para salir de la crisis,elnorte,0
6521,31-Ene-2010,Crece economía 1.2% en último trimestre,elnorte,7
6522,01-Feb-2010,GLOSAS MARGINALES / Signos esperanzadore,elnorte,2
6523,01-Feb-2010,Crece economía 1.2% en trimestre,elnorte,7
6524,01-Feb-2010,GLOSAS MARGINALES / Signos esperanzadores... externos,elnorte,2
6525,04-Feb-2010,Anticipa BCE desequilibrios fiscales,elnorte,0
6526,04-Feb-2010,Sube dólar al menudeo a $13.12  ,elnorte,8
6527,05-Feb-2010,Cotiza dólar al menudeo en $13.25 ,elnorte,8
6528,06-Feb-2010,Cuando el estrés conduce al agotamiento,elnorte,6
6529,08-Feb-2010,Pronostican un año de recuperación,elnorte,1
6530,09-Feb-2010,Baja dólar al menudeo a $13.15  ,elnorte,8
6531,09-Feb-2010,Pronostican un año de recuperación,elnorte,1
6532,10-Feb-2010,Abren mixtos mercados accionarios  ,elnorte,8
6533,10-Feb-2010,Sube dólar al menudeo a $13.25,elnorte,8
6534,10-Feb-2010,Termina BMV 0.24% a la baja  ,elnorte,8
6535,13-Feb-2010,Mundo aún le apuesta a este gran deudor,elnorte,0
6536,14-Feb-2010,Horóscopos,elnorte,4
6537,16-Feb-2010,Japón vuelve a la ruta de recuperación económica,elnorte,0
6538,21-Feb-2010,Horóscopos,elnorte,4
6539,22-Feb-2010,GLOSAS MARGINALES / Riesgo en la recuper,elnorte,6
6540,22-Feb-2010,Confirma PIB|recuperación.- SHCP,elnorte,7
6541,22-Feb-2010,GLOSAS MARGINALES / Riesgo en la recuperación: 'el síndrome de la tinta roja',elnorte,6
6542,22-Feb-2010,Se agudizan las presiones inflacionarias en Argentina,elnorte,0
6543,23-Feb-2010,FRICASÉ / Sagrada obligación,elnorte,5
6544,23-Feb-2010,Pierde Dow Jones 0.66%,elnorte,8
6545,23-Feb-2010,Baja BMV 0.87%,elnorte,8
6546,23-Feb-2010,FRICASÉ / Sagrada obligación,elnorte,6
6547,25-Feb-2010,Cede crudo ante fortaleza del dólar,elnorte,8
6548,01-Mar-2010,FRICASÉ / Pasamos de moda,elnorte,6
6549,01-Mar-2010,FRICASÉ / Pasamos de moda,elnorte,6
6550,04-Mar-2010,Mantiene BCE tasa referencial en 1% ,elnorte,0
6551,09-Mar-2010,Cede crudo por pronóstico de inventarios,elnorte,9
6552,09-Mar-2010,Un Vistazo,elnorte,3
6553,10-Mar-2010,"A 10 años de la burbuja tecnológica, resurgen los temores",elnorte,0
6554,14-Mar-2010,Viven entre jauja e incertidumbre,elnorte,1
6555,16-Mar-2010,Sugiere FMI a México mantener tasas,elnorte,2
6556,16-Mar-2010,Rechaza IMEF 'Superpeso'  ,elnorte,2
6557,16-Mar-2010,Alistan en Europa ayuda para Grecia,elnorte,9
6558,17-Mar-2010,Prevén que Wall Street gane 10% en 2010,elnorte,0
6559,18-Mar-2010,Rebota dólar a 12.65 pesos   ,elnorte,8
6560,22-Mar-2010,Cuestiona Beltrones supuesta recuperación,elnorte,3
6561,22-Mar-2010,La crisis griega enfría el atractivo de la zona euro,elnorte,0
6562,23-Mar-2010,Dice FCH ante BID: hay dudas de solidez,elnorte,3
6563,23-Mar-2010,Advierten riesgos sobre recuperación,elnorte,3
6564,24-Mar-2010,Sube dólar al menudeo a $12.70  ,elnorte,8
6565,26-Mar-2010,Baja dólar al menudeo a $12.63  ,elnorte,8
6566,29-Mar-2010,Cotiza dólar al menudeo en $12.56  ,elnorte,8
6567,02-Abr-2010,Un repunte industrial infunde optimismo en la economía global,elnorte,0
6568,04-Abr-2010,Horóscopos,elnorte,4
6569,06-Abr-2010,Anuncia Brown comicios para el 6 de mayo,elnorte,5
6570,07-Abr-2010,Advierte Hacienda riesgo económico,elnorte,2
6571,07-Abr-2010,"Se quejan,|pero prometen inversión",elnorte,1
6572,09-Abr-2010,Cae producción griega; debate UE ayuda,elnorte,9
6573,09-Abr-2010,Pone EU trabas para mexicanos que buscan invertir,elnorte,1
6574,12-Abr-2010,Prevén mayor importación de azúcar ,elnorte,1
6575,13-Abr-2010,Prevén maquiladoras incertidumbre fiscal,elnorte,1
6576,14-Abr-2010,Viven como nómadas tras el temblor en BC,elnorte,5
6577,14-Abr-2010,Prevén maquiladoras incertidumbre fiscal,elnorte,1
6578,19-Abr-2010,Ven agotamiento en apreciación del Peso ,elnorte,8
6579,19-Abr-2010,Prevé OCDE bajo crecimiento para México,elnorte,2
6580,20-Abr-2010,Sergio Sarmiento / Concesiones,elnorte,3
6581,20-Abr-2010,Estima Fitch crecimiento de 4% en AL,elnorte,2
6582,20-Abr-2010,Advierte EU freno|a nueva inversión,elnorte,1
6583,20-Abr-2010,Ven a inseguridad una amenaza a economía,elnorte,7
6584,20-Abr-2010,Sergio Sarmiento / Concesiones,elnorte,1
6585,21-Abr-2010,Advierte EU freno a nueva inversión,elnorte,1
6586,22-Abr-2010,Sube dólar menudeo a 12.40 pesos   ,elnorte,8
6587,23-Abr-2010,Sergio Sarmiento / Bancos y crisis,elnorte,2
6588,23-Abr-2010,Sergio Sarmiento / Bancos y crisis,elnorte,2
6589,25-Abr-2010,Luis Rubio / Construir un país,elnorte,6
6590,25-Abr-2010,Luis Rubio / Construir un país,elnorte,6
6591,27-Abr-2010,Cierra dólar menudeo en 12.55 pesos  ,elnorte,8
6592,27-Abr-2010,Cotiza dólar al menudeo en $12.32  ,elnorte,8
6593,28-Abr-2010,COORDENADAS / Un mundo peligroso,elnorte,6
6594,28-Abr-2010,COORDENADAS / Un mundo peligroso,elnorte,6
6595,29-Abr-2010,Dejan a última hora las reformas legales,elnorte,3
6596,29-Abr-2010,Dejan al final las reformas legales,elnorte,3
6597,30-Abr-2010,Crece economía 4%|en primer trimestre,elnorte,7
6598,03-May-2010,Presionan vencimientos a países europeos,elnorte,2
6599,04-May-2010,Pierde BMV 0.71% por Europa y China  ,elnorte,8
6600,05-May-2010,COORDENADAS / El riesgo del pánico,elnorte,6
6601,05-May-2010,El escepticismo ante el paquete de rescate intensifica la crisis griega,elnorte,0
6602,05-May-2010,COORDENADAS / El riesgo del pánico,elnorte,6
6603,06-May-2010,Aventajan conservadores en GB,elnorte,5
6604,07-May-2010,Sale España de recesión; crece PIB 0.1%,elnorte,7
6605,07-May-2010,Gana Dow Jones 0.29% tras dato de empleo,elnorte,8
6606,08-May-2010,Respaldan diálogo Clegg-Cameron,elnorte,5
6607,09-May-2010,Isabel Turrent / El dilema británico,elnorte,6
6609,09-May-2010,Aprueba FMI para Grecia|préstamo récord,elnorte,9
6610,09-May-2010,Luis Rubio / Diagnósticos,elnorte,6
6611,09-May-2010,Isabel Turrent / El dilema británico,elnorte,6
6612,09-May-2010,Horóscopos,elnorte,4
6613,10-May-2010,La tormenta encarece la financiación entre los bancos,elnorte,0
6614,10-May-2010,Sigue GB a la espera de nuevo Gobierno,elnorte,9
6615,12-May-2010,COORDENADAS / Crisis financiera 2.0,elnorte,6
6616,12-May-2010,COORDENADAS / Crisis financiera 2.0,elnorte,6
6617,12-May-2010,Se aclara el panorama,elnorte,1
6618,13-May-2010,Reúne Cameron al nuevo Gabinete,elnorte,5
6619,13-May-2010,Aprueba Portugal plan,elnorte,9
6620,14-May-2010,Aprueba Portugal plan,elnorte,9
6622,16-May-2010,Advierten riesgos|por crisis en UE,elnorte,2
6623,17-May-2010,Pronostican dólar en $12.20  ,elnorte,8
6624,17-May-2010,Retrocede BMV 0.73% ,elnorte,8
6625,17-May-2010,Advierten riesgos por crisis en UE,elnorte,2
6626,17-May-2010,What's News,elnorte,0
6627,19-May-2010,Regresa dólar a los 13 pesos,elnorte,8
6628,19-May-2010,Cae BMV a mínimo desde febrero  ,elnorte,8
6629,20-May-2010,Pega crisis de eurozona|a bolsas latinas,elnorte,8
6630,20-May-2010,Cotiza dólar menudeo en 13.29 pesos,elnorte,8
6631,20-May-2010,Las escuelas de negocios intentan un 'cambio extremo',elnorte,1
6632,21-May-2010,COORDENADAS / Suenan las alarmas,elnorte,2
6633,21-May-2010,COORDENADAS / Suenan las alarmas,elnorte,2
6634,23-May-2010,Revive presiones Ley 1070,elnorte,3
6635,24-May-2010,Mejora panorama en EU| y preocupa Europa,elnorte,0
6636,24-May-2010,Gana Bolsa Mexicana 0.64%,elnorte,8
6637,25-May-2010,Pierde BMV 1.39% en su apertura   ,elnorte,8
6638,25-May-2010,Se suma Italia a ola de blindajes en UE,elnorte,0
6639,25-May-2010,Comienza dólar menudeo en 13.45 pesos  ,elnorte,8
6640,26-May-2010,"COORDENADAS / Tragedia griega, acto dos",elnorte,6
6641,26-May-2010,FRICASÉ / Redefiniendo 'normal',elnorte,0
6642,26-May-2010,Pegan a Famsa filiales de EU  ,elnorte,8
6643,26-May-2010,Cierra BMV 2.27% al alza  ,elnorte,8
6644,26-May-2010,"COORDENADAS / Tragedia griega, acto dos",elnorte,6
6645,26-May-2010,FRICASÉ / Redefiniendo 'normal',elnorte,0
6646,27-May-2010,Pegan a Famsa filiales de EU,elnorte,8
6647,27-May-2010,Ofrece el ex Presidente Ernesto Zedillo conferencia magistral a clientes de Vector,elnorte,3
6648,27-May-2010,Geithner aboga por más estímulo fiscal en Europa,elnorte,0
6649,30-May-2010,Horóscopos,elnorte,4
6650,01-Jun-2010,Es Canadá primero en G7 en subir tasas  ,elnorte,0
6651,01-Jun-2010,Cae Bolsa Mexicana 2.47%,elnorte,8
6652,01-Jun-2010,"Pese a las iniciativas del BCE, la salud de los bancos europeos sigue siendo precaria",elnorte,0
6653,02-Jun-2010,Para detener la caída,elnorte,5
6654,02-Jun-2010,Retrocede dólar menudeo a 13.05 pesos  ,elnorte,8
6655,04-Jun-2010,Preocupa a G20 recuperación económica,elnorte,9
6656,04-Jun-2010,Cotiza dólar al menudeo en $13.03  ,elnorte,8
6657,07-Jun-2010,Avanza Bolsa Mexicana 0.19%,elnorte,8
6658,07-Jun-2010,Prevé BBVA menor crecimiento de España,elnorte,2
6659,09-Jun-2010,Ganan Bolsas en América y Europa,elnorte,8
6660,10-Jun-2010,Suben los mercados y baja el dólar,elnorte,8
6661,11-Jun-2010,Prevé moderado crecimiento el Banco Central Europeo,elnorte,0
6662,15-Jun-2010,...Y acuden cientos en busca de empleo,elnorte,1
6663,16-Jun-2010,Vive Acapulco su 'peor mes',elnorte,1
6664,16-Jun-2010,Pierde Bolsa Mexicana 0.10% ,elnorte,8
6665,16-Jun-2010,La caída del euro catapulta a Alemania y suaviza las tensiones en Europa,elnorte,0
6666,18-Jun-2010,Deja Banxico sin cambio|tasa de interés ,elnorte,2
6667,21-Jun-2010,México y Canadá: Alianza en movimiento,elnorte,4
6668,22-Jun-2010,Celebran récord en reservas ,elnorte,2
6669,24-Jun-2010,Finaliza BMV con pérdida de 1.07%,elnorte,8
6670,25-Jun-2010,Las firmas de EE.UU. vuelven a abrir sus arcas,elnorte,0
6671,28-Jun-2010,Perfila Calderón plan que regule bancos,elnorte,3
6672,28-Jun-2010,Gana Dow Jones 0.47%,elnorte,8
6673,28-Jun-2010,Perfila Calderón plan para regular bancos,elnorte,3
6674,29-Jun-2010,Regresan temores y caen las Bolsas,elnorte,8
6675,30-Jun-2010,Cambia Serra| a compañero de fórmula,elnorte,5
6676,30-Jun-2010,Sube dólar menudeo a 13.07 pesos  ,elnorte,8
6677,30-Jun-2010,Regresan temores y caen las Bolsas,elnorte,8
6678,30-Jun-2010,Los temores de un retroceso de la economía golpean los mercados,elnorte,0
6679,01-Jul-2010,Academia en la incertidumbre,elnorte,6
6680,04-Jul-2010,Horóscopos,elnorte,4
6681,05-Jul-2010,Prevén desaceleración de economía de EU,elnorte,8
6682,07-Jul-2010,Cotiza dólar al menudeo en $13.10  ,elnorte,8
6683,07-Jul-2010,Cotiza dólar menudeo en 13.02 pesos   ,elnorte,8
6684,08-Jul-2010,Mantienen BCE y GB tasas de interés,elnorte,0
6685,08-Jul-2010,Sube FMI estimación de PIB global a 4.6%,elnorte,0
6686,09-Jul-2010,Inspirados por la tragedia,elnorte,5
6687,10-Jul-2010,Inspirados por la tragedia,elnorte,5
6688,13-Jul-2010,Recupera Bolsa las 32 mil unidades  ,elnorte,8
6689,14-Jul-2010,Acusan a Obama| por descuidar empleos,elnorte,3
6690,14-Jul-2010,Señalan que Obama descuida el empleo,elnorte,0
6691,15-Jul-2010,Del agricultor de maíz a JBS: el rastro de los derivados en la economía de EE.UU.,elnorte,1
6692,20-Jul-2010,Pega inseguridad al PIB nacional  ,elnorte,3
6693,20-Jul-2010,Cotiza dólar al menudeo en $13.05  ,elnorte,8
6694,20-Jul-2010,Los ejecutivos extranjeros alzan su voz contra Beijing,elnorte,0
6695,21-Jul-2010,Gana BMV 0.26% al cierre  ,elnorte,8
6696,21-Jul-2010,Sube BM previsión|de crecimiento de País,elnorte,3
6697,21-Jul-2010,Pega inseguridad al PIB nacional,elnorte,3
6698,22-Jul-2010,Baja dólar al menudeo a $12.90  ,elnorte,8
6699,25-Jul-2010,Luis Rubio / Emprendedores,elnorte,3
6700,25-Jul-2010,Luis Rubio / Emprendedores,elnorte,3
6701,25-Jul-2010,Horóscopos,elnorte,4
6702,28-Jul-2010,Percibe Carstens riesgos  ,elnorte,2
6703,28-Jul-2010,Alerta Carstens sobre desaceleración,elnorte,2
6704,28-Jul-2010,Señala Amcham afectación por pensiones,elnorte,3
6706,03-Ago-2010,Foo,elnorte,6
6707,03-Ago-2010,Mejoran regias ventas; frenan empleos,elnorte,7
6708,04-Ago-2010,"Mejoran regias ventas, pero frenan empleos",elnorte,7
6709,05-Ago-2010,Mantiene BCE tasas de interés,elnorte,7
6710,09-Ago-2010,Afecta Fiat economía de pueblo italiano ,elnorte,1
6711,10-Ago-2010,Cae Wall Street a media sesión,elnorte,0
6712,10-Ago-2010,Cotiza dólar menudeo en 12.77 pesos  ,elnorte,8
6713,11-Ago-2010,Decepcionan ventas de Cisco,elnorte,7
6714,11-Ago-2010,Pierde BMV 1.92% por debilidad en EU,elnorte,8
6715,12-Ago-2010,Sigue pesimismo en Bolsas; cae BMV 0.05%,elnorte,8
6716,13-Ago-2010,Un Vistazo,elnorte,3
6717,16-Ago-2010,GLOSAS MARGINALES / Las tribulaciones de,elnorte,6
6718,16-Ago-2010,GLOSAS MARGINALES / Las tribulaciones del Fed... y de México,elnorte,6
6719,19-Ago-2010,Incumple Holcim expectativas,elnorte,1
6720,19-Ago-2010,Aumentan ganancias de Dell y HP  ,elnorte,0
6721,19-Ago-2010,What's News,elnorte,0
6722,21-Ago-2010,Alejandra Rangel / Románticos e ingenuos,elnorte,5
6723,21-Ago-2010,Alejandra Rangel / Románticos e ingenuos,elnorte,5
6724,23-Ago-2010,Pierde BMV 0.46% al cierre  ,elnorte,8
6725,23-Ago-2010,Alerta PRI|sobre riesgo en finanzas,elnorte,3
6726,24-Ago-2010,Pierde Wall Street a media sesión,elnorte,8
6727,24-Ago-2010,Finaliza WTI en Dls. 71.63,elnorte,8
6728,24-Ago-2010,Pierde Bolsa Mexicana 2.42%,elnorte,8
6729,25-Ago-2010,Repunta dólar menudeo a 13.15 pesos  ,elnorte,8
6730,28-Ago-2010,¿Quién sigue?,elnorte,5
6731,28-Ago-2010,TREN MOTRIZ / Doble caída,elnorte,7
6732,28-Ago-2010,TREN MOTRIZ / Doble caída,elnorte,7
6733,30-Ago-2010,Inicia BMV con pérdidas ,elnorte,8
6734,31-Ago-2010,Aumenta dólar menudeo a 13.39 pesos,elnorte,8
6735,31-Ago-2010,Inicia dólar en ventanilla en $13.30  ,elnorte,8
6736,01-Sep-2010,Caen ventas de autos en EU ,elnorte,0
6737,02-Sep-2010,Caen exportaciones de valor agregado,elnorte,7
6738,03-Sep-2010,Caen exportaciones de valor agregado,elnorte,7
6739,04-Sep-2010,"Dos economías, diferentes remedios",elnorte,0
