,fecha,titulo,periodico,topico
1876,04-Dic-1996,Temen que vuelva volatilidad del Peso,elnorte,2
1877,12-Dic-1996,"Salvador Kalifa /  Lo bueno, lo malo y lo incierto",elnorte,1
1878,12-Dic-1996,Alzas a tarifas del agua: Algunos se quedan fríos,elnorte,3
1879,15-Dic-1996,Luis Rubio /  Certidumbre y crecimiento,elnorte,4
1880,16-Dic-1996,Everardo Elizondo /  Repunte parcial,elnorte,2
1881,16-Dic-1996,Crítica GEA plan cambiario,elnorte,2
1882,16-Dic-1996,El futuro de una empresa depende de su enfoque,elnorte,9
1883,19-Dic-1996,Perspectivas: La crisis terrorista pone a Fujimori contra la pared,elnorte,4
1884,24-Dic-1996,Sergio Sarmiento /  El Perú de Fujimori,elnorte,4
1885,25-Dic-1996,Jorge Ramos Avalos /  Perú amarrado,elnorte,4
1886,29-Dic-1996,Conciencia Inmobiliaria /  Otro año difícil,elnorte,3
1887,29-Dic-1996,Resumen 1996 /  Industria inmobiliaria: Sufre de altibajos,elnorte,5
1888,31-Dic-1996,Luis S. Farías /  La reforma de China,elnorte,6
1889,02-Ene-1997,Lorenzo Montemayor /  Coral de año nuevo,elnorte,4
1890,02-Ene-1997,"América Latina, un mercado emergente que comienza su proceso de maduración",elnorte,7
1891,02-Ene-1997,Divisas: La fortaleza del dólar podría ser de corta duració durante 1997,elnorte,7
1892,06-Ene-1997,Esperan inflación de 17%,elnorte,1
1893,07-Ene-1997,What's News,elnorte,9
1894,09-Ene-1997,A Corto Plazo /  El túnel del 97,elnorte,1
1895,11-Ene-1997,Tiene Bolsa semana 'récord',elnorte,0
1896,12-Ene-1997,Luis Rubio /  Sin los empresarios el País no sale,elnorte,4
1897,14-Ene-1997,Empresa /  ¿Murió la pesadilla?,elnorte,8
1898,16-Ene-1997,Paga México deuda a EU,elnorte,5
1899,17-Ene-1997,Aconsejan cautela ante crecimiento,elnorte,5
1900,22-Ene-1997,"Invertirá SCT $12,627 millones",elnorte,5
1901,23-Ene-1997,La caída paso a paso...,elnorte,8
1902,27-Ene-1997,Juventud no le impide triunfar,elnorte,5
1903,27-Ene-1997,Panel /  Duxx: Aprender de la incertidumbre: clave para ser competitivos,elnorte,5
1904,04-Feb-1997,'Detendrá terrorismo reforma fiscal',elnorte,5
1905,05-Feb-1997,Salvador Kalifa /  Las estadísticas: rechazo y abuso,elnorte,2
1906,05-Feb-1997,De Regios,elnorte,8
1907,07-Feb-1997,Piden flexibilizar políticas,elnorte,5
1908,07-Feb-1997,Disminuyen 46.9% las huelgas en 1996,elnorte,1
1909,09-Feb-1997,Crece atractivo de bienes raíces canadienses,elnorte,9
1910,10-Feb-1997,Poderoso Don Dinero,elnorte,6
1911,11-Feb-1997,"A Corto Plazo /  Afores, ¿para quién?",elnorte,5
1912,13-Feb-1997,Propone sacrificio a los ecuatorianos,elnorte,4
1913,13-Feb-1997,What's News,elnorte,9
1914,14-Feb-1997,Se fue un 'Loco'... queda 'El Bailarín',elnorte,4
1915,16-Feb-1997,Luis Rubio /  México y su democracia,elnorte,4
1916,24-Feb-1997,Colegio de Economistas de NL /  Jorge Meléndez Barrón: La política monetaria-cambiaria de México,elnorte,5
1917,24-Feb-1997,China después de Deng,elnorte,4
1918,25-Feb-1997,Coordenadas /  De nuevo el dólar,elnorte,2
1919,03-Mar-1997,Panel /  Mercadotecnia: La estrategia de los negocios,elnorte,3
1920,06-Mar-1997,Lorenzo Montemayor /  Enseñanza Maguire,elnorte,3
1921,06-Mar-1997,Empresa /  ¿Se adelanta el paréntesis?,elnorte,8
1922,07-Mar-1997,Sergio Elías Gutiérrez /  Enfrentar el futuro,elnorte,4
1923,08-Mar-1997,'Da flotación resultados positivos',elnorte,2
1924,08-Mar-1997,Crisis bancarias internacionales...,elnorte,7
1925,10-Mar-1997,Advierten de presión sobre el Peso,elnorte,2
1926,10-Mar-1997,Everardo Elizondo /  Una propuesta monetaria,elnorte,6
1927,18-Mar-1997,Los bonos de mercados emergentes bajan por la incertidumbre en EE.UU.,elnorte,7
1928,21-Mar-1997,Sacude Greenspan Bolsas,elnorte,0
1929,21-Mar-1997,1997 en tres actos,elnorte,4
1930,24-Mar-1997,Everardo Elizondo /  Dinamismo de las exportaciones,elnorte,1
1931,26-Mar-1997,Más volatilidad para América Latina,elnorte,7
1932,30-Mar-1997,Análisis /  Seguros triunfadores,elnorte,4
1933,31-Mar-1997,La telefonía celular convierte a Brasil en imán para la inversión,elnorte,9
1934,01-Abr-1997,Prevén más alzas de intereses en EU,elnorte,2
1935,02-Abr-1997,Salvador Kalifa /  Las tasa externas en México,elnorte,2
1936,03-Abr-1997,Madruga Del Mazo; va por la leche,elnorte,4
1937,04-Abr-1997,A dos años de las UDIs: 'Fueron sólo un mejoral',elnorte,5
1938,07-Abr-1997,Dos años de las UDIs: 'Sin reactivación económica no habrá resultados',elnorte,5
1939,07-Abr-1997,¿Por qué las UDIs?,elnorte,5
1940,09-Abr-1997,Talento ejecutivo: La clave para éxito de negocios,elnorte,5
1941,10-Abr-1997,Niegan retraso en teleonía local,elnorte,5
1942,11-Abr-1997,Sergio Elías Gutiérrez /  Mujeres a las urnas,elnorte,4
1943,13-Abr-1997,Palabra y Vida /  Fe en el resucitado,elnorte,3
1944,14-Abr-1997,Jorge Meléndez Barrón /  Retos para el desarrollo económico de México,elnorte,5
1945,14-Abr-1997,Apuestan a Bolsas de AL,elnorte,7
1946,15-Abr-1997,Empresa /  Humo blanco en el CCE,elnorte,8
1947,21-Abr-1997,Angel Villalobos /  ¿Adiós al Peso?,elnorte,5
1948,22-Abr-1997,Análisis /  Danza macabra,elnorte,4
1949,22-Abr-1997,Análisis /  Danza macabra,elnorte,4
1950,22-Abr-1997,Luis S. Farías /  El avance de China,elnorte,4
1951,23-Abr-1997,"Visión Económica /  Tasa, elecciones y economía en 1997",elnorte,2
1952,27-Abr-1997,Luis Rubio /  El problema con este gobierno,elnorte,4
1953,28-Abr-1997,Ponostica IP desastre con tasas,elnorte,2
1954,30-Abr-1997,Visión Económica /  Los costos ocultos de la crisis bancaria,elnorte,5
1955,30-Abr-1997,Empresa /  ¿Más de lo mismo?,elnorte,8
1956,02-May-1997,Entrevista /  Juan Carlos Pérez Góngora /  'Defenderemos intereses de nuestros agremiados',elnorte,5
1957,06-May-1997,Análisis /  Los verdaderos amigos,elnorte,4
1958,06-May-1997,Entrevista /  Peter Smith /  La visión de EU. 'La relación es de los pueblos',elnorte,4
1959,08-May-1997,Lorenzo Montemayor /  Falta de respeto,elnorte,4
1960,12-May-1997,Los cambios en la escena internacional frenan el prolongado repunte del dólar,elnorte,7
1961,12-May-1997,México debería sustituir el Peso,elnorte,4
1962,14-May-1997,Visión Económica /  Economía en japonés,elnorte,5
1963,18-May-1997,En Firme /  Sigue en espera el sector inmobiliario,elnorte,5
1964,19-May-1997,Crean incertidumbre tasas,elnorte,2
1965,20-May-1997,Luis S. Farías /  China se reforma,elnorte,6
1966,21-May-1997,"Visión Económica /  La FED, el 'efecto samba' y la disciplina económica",elnorte,7
1967,24-May-1997,Análisis /  Zedillo al revés,elnorte,4
1968,26-May-1997,Deteriora mejora económica a el superávit comercial,elnorte,1
1969,29-May-1997,Sergio Sarmiento /  Campaña sin miedo,elnorte,4
1970,29-May-1997,Platicará Canaco con candidatos,elnorte,5
1971,30-May-1997,Coordenadas /  Elecciones y mercados,elnorte,4
1972,30-May-1997,Sergio Sarmiento /  Devaluación,elnorte,2
1973,30-May-1997,Sergio Sarmiento /  Devaluación,elnorte,2
1974,01-Jun-1997,Leonardo Torre /  Dudas cambiarias,elnorte,2
1975,01-Jun-1997,Javier Livas /  Devaluación: 12 respuestas,elnorte,2
1976,02-Jun-1997,Mauricio González Puente /  ¿Posible devaluación?,elnorte,2
1977,02-Jun-1997,Ubican trabas a la reactivación,elnorte,1
1978,03-Jun-1997,A Corto Plazo /  Los retos del Pronafide,elnorte,5
1979,04-Jun-1997,Visión Económica /  El Pronafide,elnorte,5
1980,04-Jun-1997,Empresa /  ¿Fin al maleficio sexenal?,elnorte,5
1981,09-Jun-1997,Everardo Elizondo /  El Peso mexicano y la inflación,elnorte,6
1982,11-Jun-1997,Salvador Kalifa  /  Elecciones y tasas externas,elnorte,2
1983,13-Jun-1997,Las elecciones mexicanas crean temores de fuga de capitales,elnorte,4
1984,14-Jun-1997,Análisis /  ¿Cómo votarán los inversionistas?,elnorte,4
1985,14-Jun-1997,Pide Nati se analicen trayectorias,elnorte,4
1986,15-Jun-1997,La consigna: todos contra el PRD,elnorte,4
1987,15-Jun-1997,'Están desesperados',elnorte,4
1988,15-Jun-1997,Página Tres /  Preocupa a banca síndrome Cárdenas,elnorte,4
1989,17-Jun-1997,Empresa /  Nafin: Banco sin banqueros,elnorte,5
1990,27-Jun-1997,Carlos Elizondo Mayer-Serra /  La primera piedra,elnorte,4
1991,30-Jun-1997,Análisis /  Los riesgos de una elección,elnorte,4
1992,03-Jul-1997,A Corto Plazo /  El voto del dinero,elnorte,4
1993,06-Jul-1997,Apuestan a la legalidad: Presentan hoy su examen...,elnorte,4
1994,10-Jul-1997,Premian inversionistas a elecciones.- Caintra,elnorte,4
1995,10-Jul-1997,"Con su entrada en Brasil, Bell South se consolida en América Latina",elnorte,9
1996,30-Jul-1997,"Dios los hace, ellos se juntan",elnorte,3
1997,03-Ago-1997,Luis Rubio /  La incertidumbre de la inversión,elnorte,5
1998,04-Ago-1997,Enrique Quintana /  Las perspectivas del segundo trimestre,elnorte,1
1999,04-Ago-1997,Samuel García /  Lluvia de dólares,elnorte,7
2000,05-Ago-1997,Confía EU en que México siga reformas. Summers,elnorte,4
2001,13-Ago-1997,País de Contrastes: ¿Quiénes somos los mexicanos? /  La Nación se encuentra en etapa de cambio: A la democracia,elnorte,4
2002,17-Ago-1997,Aprobarían por decreto reforma laboral argentina,elnorte,4
2003,18-Ago-1997,Con un ojo puesto en la economía de EE.UU.,elnorte,0
2004,19-Ago-1997,Empresa /  Focos rojos,elnorte,8
2005,19-Ago-1997,Empresa /  Focos rojos,elnorte,8
2006,19-Ago-1997,Everardo Elizondo /  Las lecciones de la pobreza,elnorte,6
2007,19-Ago-1997,Jorge Meléndez Barrón /  Educación y bienestar económico,elnorte,5
2008,19-Ago-1997,...Y Colombia no logra levantar cabeza,elnorte,7
2009,20-Ago-1997,Sergio Sarmiento /  Crecimiento,elnorte,1
2010,21-Ago-1997,Lorenzo Montemayor /  Visión de futuro,elnorte,6
2011,02-Sep-1997,A Corto Plazo /  ¿Economía para el largo plazo?,elnorte,4
2012,03-Sep-1997,Alfonso G. Lobo /  Tensión,elnorte,4
2013,07-Sep-1997,Ahuyentando a turistas,elnorte,8
2014,10-Sep-1997,"En Washington se pelea, pero la gente apoya cada vez más el libre comercio",elnorte,9
2015,12-Sep-1997,Moscú: Mejora la economía y crecer la familia,elnorte,3
2016,15-Sep-1997,Mauricio González Puente /  Nuevo enroque Presidencial,elnorte,4
2017,15-Sep-1997,Brújula Económica /  El nuevo Congreso y la política económica: perspectivas,elnorte,4
2018,19-Sep-1997,Urge el PAN definir debate de economía,elnorte,5
2019,29-Sep-1997,Everardo Elizondo /  Los adjetivos de Banxico,elnorte,2
2020,30-Sep-1997,Coordenadas /  Angulos de la economía,elnorte,1
2021,01-Oct-1997,Carlos Chavarría Garza /  Enlaces políticos,elnorte,4
2022,06-Oct-1997,Crack bursátil de 1987: Nadie lo esperaba... ahora nadie lo olvida,elnorte,0
2023,07-Oct-1997,Proyecciones para el 'último tramo',elnorte,1
2024,08-Oct-1997,Dan en Italia esperanza para evitar crisis política,elnorte,4
2025,09-Oct-1997,Análisis /  La responsabilidad de una Oposición unida,elnorte,4
2026,17-Oct-1997,Crecerían precios e intereses si bajaran impuestos.- Mancera,elnorte,5
2027,17-Oct-1997,1987-1997: Crack 10 años después,elnorte,0
2028,20-Oct-1997,¿Dólar mexicano? ¿Euro sudafricano?,elnorte,6
2029,24-Oct-1997,La caída de Hong Kong crea un clima de gran incertidumbre,elnorte,7
2030,27-Oct-1997,'Ayudan calificaciones a minimizar riesgos',elnorte,5
2031,28-Oct-1997,Sergio Sarmiento /  Crack bursátil,elnorte,0
2032,28-Oct-1997,Brasil: Rompe caída récord,elnorte,7
2033,31-Oct-1997,Sergio Elías Gutiérrez /  A la mitad del camino,elnorte,4
2034,31-Oct-1997,Una crisis con ondas expansivas globales y a largo plazo,elnorte,7
2035,01-Nov-1997,Dan por fin un respiro a las Bolsas,elnorte,2
2036,03-Nov-1997,Brasil: No ha terminado la crisis,elnorte,7
2037,03-Nov-1997,Everardo Elizondo /  Una virulenta enfermedad,elnorte,6
2038,05-Nov-1997,Exigen mayor vigilancia en la entrada de capitales,elnorte,5
2039,05-Nov-1997,Las altas tasas de interés mantienen a Hong Kong en el ojo de la tormenta,elnorte,7
2040,06-Nov-1997,"Brasil vende a buen precio, pese a la incertidumbre",elnorte,7
2041,07-Nov-1997,Pactos: Renovarse o morir,elnorte,4
2042,09-Nov-1997,Juan Carlos Pérez Góngora /  La realidad del IVA,elnorte,5
2043,09-Nov-1997,Tómenos en cuenta: Tesoreros,elnorte,5
2044,10-Nov-1997,Everardo Elizondo /  Sobre-reacción positiva,elnorte,2
2045,12-Nov-1997,Brasil deja de lado su crecimiento para garantizar la estabilidad monetaria,elnorte,7
2046,13-Nov-1997,Exigen definir plan de obras,elnorte,8
2047,17-Nov-1997,Angel Villalobos /  Planeación 1998...,elnorte,5
2048,17-Nov-1997,Everardo Elizondo /  Modificación salarial,elnorte,5
2049,18-Nov-1997,Análisis /  Evolución del 'fast-track' y libre comercio,elnorte,6
2050,21-Nov-1997,Cesa Boris Yeltsin a Chubais y Nemtsov,elnorte,7
2051,22-Nov-1997,René A. Jiménez Ornelas /  La violencia en México,elnorte,4
2052,24-Nov-1997,Pronostican seguirá volatilidad bursátil,elnorte,0
2053,27-Nov-1997,What's News,elnorte,9
2054,29-Nov-1997,'Sistema educativo es ineficaz e injusto',elnorte,6
2055,30-Nov-1997,Luis Rubio /  El riesgo del presupuesto,elnorte,4
2056,01-Dic-1997,"Nombres, Nombres y... Nombres /  Más tiendas de Office Depot",elnorte,8
2057,01-Dic-1997,¿Qué tanto brillo puede perder todavía el oro?,elnorte,0
2058,01-Dic-1997,Everardo Elizondo /  Recordando a Borges,elnorte,6
2059,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2060,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2061,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2062,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2063,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2064,05-Dic-1997,Los inversionistas se muestran escépticos con las reformas en Corea,elnorte,7
2065,10-Dic-1997,Visión Económica /  Autonomía y sucesión,elnorte,4
2066,15-Dic-1997,Corea deja huellas en todo el mundo,elnorte,9
2067,16-Dic-1997,Luis S. Farías /  La nueva China,elnorte,6
2068,16-Dic-1997,Prevalece civilidad democrática en aprobación del Presupuesto,elnorte,4
2069,16-Dic-1997,Corea levanta el control al won y la bolsa se anima,elnorte,7
2070,17-Dic-1997,La Fed decide no subir su principal tasa de interés,elnorte,7
2071,18-Dic-1997,Reporta CEPAL buenas noticias pese a crisis,elnorte,1
2072,22-Dic-1997,Es hora de quitar el piloto automático,elnorte,7
2073,23-Dic-1997,Entrevista /  Miguel José Yacamán /  La ciencia debe ser útil,elnorte,5
2074,25-Dic-1997,Entrevista /  Miguel José Yacamán /  La ciencia debe ser útil,elnorte,5
2075,30-Dic-1997,Análisis /  El hedor inconfundible,elnorte,4
2076,30-Dic-1997,Recomiendan invertir en México,elnorte,7
2077,31-Dic-1997,1997 Resumen Anual: Obtiene BMV ganancias pese a volatilidad internacional,elnorte,0
2078,02-Ene-1998,Jorge Zepeda Patterson /  Chiapas o el déjê vu,elnorte,4
2079,04-Ene-1998,1998: Lo que viene,elnorte,4
2080,05-Ene-1998,"Las bolsas regionales, sin heridas mortales",elnorte,7
2081,06-Ene-1998,Sufren desplome mercados de Asia,elnorte,0
2082,09-Ene-1998,Cartas a El Norte /  Critica créditos en UDIs,elnorte,5
2083,09-Ene-1998,Finanzas Personales: Gane la carrera a sus gastos,elnorte,5
2084,12-Ene-1998,Jorge Arrambide /  Optimismo e incertidumbre,elnorte,4
2085,13-Ene-1998,'Representa crisis oportunidad para México',elnorte,5
2086,16-Ene-1998,Advierte Hacienda: Habría más ajustes,elnorte,5
2087,16-Ene-1998,Empresa /  ¿Señal equivocada?,elnorte,5
2088,19-Ene-1998,Diario Económico Mínimo /  La paridad y la crisis asiática,elnorte,6
2089,22-Ene-1998,Cierra dólar en $8.29,elnorte,2
2090,23-Ene-1998,Empresa /  ¿Hay salidas?,elnorte,5
2091,27-Ene-1998,Coordenadas /  Programar el dinero de 1998,elnorte,2
2092,28-Ene-1998,Ezra Shabot /  El tiempo,elnorte,4
2093,30-Ene-1998,'Es efecto de crisis asiática foco rojo de la economía',elnorte,1
2094,31-Ene-1998,Breen Murray /  Clinton en la Casa Blanca,elnorte,4
2095,31-Ene-1998,Advierte Greenspan a EU impacto de crisis asiática,elnorte,7
2096,03-Feb-1998,"Mauricio Flores Lobeira /  Globalización, ¿la solución?...",elnorte,6
2097,03-Feb-1998,Retoma el crudo precio a la baja,elnorte,0
2098,04-Feb-1998,Salvador Kalifa /  La importancia de las señales,elnorte,2
2099,08-Feb-1998,La Visión de Hillary /  Un modelo de democracia,elnorte,4
2100,13-Feb-1998,Coordenadas /  ¿Qué esperamos?,elnorte,1
2101,13-Feb-1998,Confían que crisis no se extienda,elnorte,7
2102,16-Feb-1998,A Corto Plazo /  ¿Qué le pasó a la economía?,elnorte,1
2103,17-Feb-1998,Francisco Llamosa /  Petroprecios: Impacto real,elnorte,2
2104,17-Feb-1998,Cumple PIB con las expectativas,elnorte,1
2105,17-Feb-1998,Retiraría FMI paquete de ayuda a Indonesia,elnorte,7
2106,19-Feb-1998,Sube dólar hasta $8.70,elnorte,2
2107,22-Feb-1998,Luis Rubio /  Tiempos de cautela económica,elnorte,4
2108,23-Feb-1998,"A Corto Plazo /  Petróleo, tema pendiente",elnorte,5
2109,23-Feb-1998,Pescaderías Martínez Tijerina: 'Pescan' paladares regios,elnorte,5
2110,25-Feb-1998,Da Alan Greenspan respiro a los mercados mexicanos,elnorte,2
2111,26-Feb-1998,Registra la Bolsa mayor alza del año,elnorte,0
2112,26-Feb-1998,Angel Villalobos /  Invierno financiero,elnorte,2
2113,27-Feb-1998,Coordenadas /  Más empleos en el año,elnorte,1
2114,02-Mar-1998,Coordenadas /  La formación de expectativas,elnorte,1
2115,02-Mar-1998,A Corto Plazo /  Reconstruyendo la Banca,elnorte,5
2116,03-Mar-1998,Coordenadas /  ¿Son los salarios el villano?,elnorte,1
2117,04-Mar-1998,Visión Económica /  Prevenir para no lamentar,elnorte,2
2118,05-Mar-1998,"Nombres, Nombres y... Nombres /  Nutridas inversiones en aeropuertos",elnorte,8
2119,05-Mar-1998,Demanda Greenspan examinar presupuesto,elnorte,7
2120,09-Mar-1998,Aumenta 1.49% la Bolsa Mexicana,elnorte,0
2121,09-Mar-1998,Los expertos discrepan: ¿ha terminado la mala racha de los productos básicos?,elnorte,0
2122,12-Mar-1998,Frena Banxico caída del Peso,elnorte,2
2123,13-Mar-1998,Escándalos en Japón causan nuevo suicidio,elnorte,7
2124,15-Mar-1998,Rodrigo Morales Elcoro /  ¿Y después de Confia?,elnorte,5
2125,15-Mar-1998,Luis Rubio /  Que pierda el PRI,elnorte,4
2126,16-Mar-1998,José Antonio Crespo /  ¿Apocalipsis político?,elnorte,4
2127,16-Mar-1998,Justifica CEESP acción de Banxico,elnorte,2
2128,18-Mar-1998,Análisis /  La caída,elnorte,5
2129,23-Mar-1998,A Corto Plazo /  Economía de la polarización,elnorte,4
2130,23-Mar-1998,México se resbala en un charco de petróleo,elnorte,7
2131,23-Mar-1998,La Marcha de la Economía,elnorte,0
2132,24-Mar-1998,Coordenadas /  Señales encontradas,elnorte,1
2133,26-Mar-1998,Angel Villalobos /  Largo y sinuoso trimestre,elnorte,1
2134,26-Mar-1998,Coordenadas /  Diplomacia petrolera,elnorte,5
2135,27-Mar-1998,¿De qué tamaño es el agujero?,elnorte,5
2136,28-Mar-1998,Felipe Díaz Garza /  El juego de pelota,elnorte,4
2137,30-Mar-1998,¿Y ahora hacia dónde? ( I ),elnorte,4
2138,01-Abr-1998,"Los intereses en EE.UU., de nuevo intactos",elnorte,7
2139,03-Abr-1998,Coordenadas /  Nuestros apáticos mercados,elnorte,4
2140,05-Abr-1998,Luis Rubio /  ¿Nuevo presidencialismo?,elnorte,4
2141,06-Abr-1998,Coordenadas /  Se deterioran las expectativas,elnorte,1
2142,06-Abr-1998,Dan su receta,elnorte,5
2143,07-Abr-1998,Coordenadas /  El marco de la autonomía,elnorte,4
2144,07-Abr-1998,Pistas del Progreso,elnorte,5
2145,12-Abr-1998,Señales cruzadas,elnorte,4
2146,13-Abr-1998,Sergio Sarmiento /  Democracia,elnorte,4
2147,13-Abr-1998,Es crecimiento de Informix más 'real',elnorte,5
2148,14-Abr-1998,'Habría otro ajuste fiscal',elnorte,1
2149,15-Abr-1998,Salvador Kalifa /  Logros y perspectivas,elnorte,1
2150,15-Abr-1998,Coordenadas /  Medición de las crisis,elnorte,1
2151,15-Abr-1998,Con el 2000 regresan los augurios,elnorte,6
2152,21-Abr-1998,Coordenadas /  Resolver las paradojas,elnorte,1
2153,25-Abr-1998,Rebasa Oposición a Partido Colorado,elnorte,4
2154,28-Abr-1998,Cae Bolsa Mexicana 3.47%,elnorte,0
2155,29-Abr-1998,Coordenadas /  Ventas de fin de semana,elnorte,1
2156,30-Abr-1998,Coordenadas /  Lo que dice Guillermo Ortiz,elnorte,1
2157,05-May-1998,Coordenadas /  Salir de la trampa,elnorte,4
2158,05-May-1998,Sube producción de acero,elnorte,1
2159,06-May-1998,Coordenadas /  Mejoran las expectativas,elnorte,1
2160,07-May-1998,Prevén buenas utilidades,elnorte,5
2161,12-May-1998,Baja Bolsa 1.91%,elnorte,0
2162,13-May-1998,Cecilia Soto /  ¿Locomotora en reversa?,elnorte,6
2163,14-May-1998,En las finanzas,elnorte,9
2164,16-May-1998,Roberta Lajous Vargas /  Bomba india,elnorte,6
2165,20-May-1998,Promete Suharto renunciar,elnorte,4
2166,20-May-1998,Santiago Creel Miranda /  Visión equivocada,elnorte,4
2167,21-May-1998,"Coordenadas /  Buenas noticias, mal momento",elnorte,4
2168,21-May-1998,La pobre cultura fiscal ( I ),elnorte,5
2169,22-May-1998,Presionan en Chiapas al PRD.- López Obrador,elnorte,4
2170,25-May-1998,Irma Martínez /  El consumo de los regiomontanos,elnorte,5
2171,25-May-1998,Coordenadas /  El ciclo mexicano,elnorte,1
2172,26-May-1998,A Corto Plazo /  Fondo de estabilización hacia el 2000,elnorte,4
2173,29-May-1998,Lucrecia Lozano /  Bienvenido a México ¿Mr. Davidow?,elnorte,4
2174,29-May-1998,Coordenadas /  ¿Tirar la primera piedra?,elnorte,4
2175,30-May-1998,Carlos Ortiz Gil /  Zona de incertidumbre,elnorte,4
2176,30-May-1998,Advierten de riesgos de posponer Fobaproa,elnorte,5
2177,01-Jun-1998,Abel Hibert /  Fobaproa para principiantes,elnorte,5
2178,01-Jun-1998,Jesús Silva-Herzog Márquez /  La sociedad del riesgo,elnorte,4
2179,01-Jun-1998,Jesús Silva-Herzog Márquez /  La sociedad del riesgo,elnorte,4
2180,01-Jun-1998,Jesús Silva-Herzog Márquez /  La sociedad del riesgo,elnorte,4
2181,01-Jun-1998,Jesús Silva-Herzog Márquez /  La sociedad del riesgo,elnorte,4
2182,01-Jun-1998,Jesús Silva-Herzog Márquez /  La sociedad del riesgo,elnorte,4
2183,03-Jun-1998,Coordenadas /  Expectativas ambiguas,elnorte,1
2184,04-Jun-1998,La escisión de Telebras es un festín para los inversionistas internacionales,elnorte,9
2185,08-Jun-1998,Siguen entrando capitales a México,elnorte,1
2186,12-Jun-1998,Coordenadas /  Se nubla el horizonte,elnorte,5
2187,12-Jun-1998,La crisis del yen contagia al mundo,elnorte,7
2188,13-Jun-1998,Triunfo con Sanín,elnorte,4
2189,13-Jun-1998,Domina la volatilidad en mercados financieros,elnorte,0
2190,15-Jun-1998,Fricasé  /  Génesis,elnorte,4
2191,16-Jun-1998,Pierde BMV ganancia de un año,elnorte,7
2192,17-Jun-1998,En las Finanzas...,elnorte,7
2193,20-Jun-1998,Prepara Gobierno ajuste económico,elnorte,5
2194,22-Jun-1998,Prevé Téllez nuevo ajuste,elnorte,1
2195,23-Jun-1998,En las Finanzas...,elnorte,1
2196,24-Jun-1998,Sergio Sarmiento /  Reforma fiscal,elnorte,5
2197,25-Jun-1998,Felipe Calderón Hinojosa /  El desorden,elnorte,4
2198,25-Jun-1998,Coordenadas /  ¿Reforma fiscal en puerta?,elnorte,5
2199,25-Jun-1998,Entrevista /  José Angel Gurría /  Miren lo Sustantivo,elnorte,4
2200,26-Jun-1998,Sergio Sarmiento /  La crisis,elnorte,1
2201,26-Jun-1998,Carlos Medina Plascencia /  Agenda legislativa: retos y compromisos,elnorte,4
2202,26-Jun-1998,Aprieta Banxico economía,elnorte,2
2203,27-Jun-1998,Néstor Armstrong Torres  /  Hasta el último minuto,elnorte,3
2204,27-Jun-1998,Roberta Lajous Vargas  /  Tres años,elnorte,6
2205,27-Jun-1998,Decidirá la SHCP ajuste.-Téllez,elnorte,5
2206,27-Jun-1998,Crece presión  en la economía,elnorte,2
2207,28-Jun-1998,Piden cirugía mayor  para la economía,elnorte,4
2208,29-Jun-1998,Prevén analistas más presiones,elnorte,2
2209,29-Jun-1998,Muestran recuperación remuneraciones salariales,elnorte,1
2210,30-Jun-1998,"A Corto Plazo /  Tasas de interés, ¿malos augurios?",elnorte,2
2211,30-Jun-1998,Persiste escasez de crédito.- IP,elnorte,5
2212,30-Jun-1998,Fobaproa: Propuestas para salir del túnel ( I ),elnorte,5
2213,30-Jun-1998,Aumenta un 3.4% empleo manufacturero,elnorte,1
2214,01-Jul-1998,Paga México factura internacional,elnorte,2
2215,06-Jul-1998,Sugieren administrar bien la incertidumbre,elnorte,5
2216,07-Jul-1998,Cuestión de enfoque,elnorte,5
2217,08-Jul-1998,Angel Villalobos /  Godzillas y dinosaurios,elnorte,4
2218,08-Jul-1998,Presiones especulativas afectan a los mercados,elnorte,0
2219,09-Jul-1998,Sergio Sarmiento /  El demócrata,elnorte,4
2220,14-Jul-1998,Falta de decisión,elnorte,4
2221,14-Jul-1998,"A Corto Plazo /  Políticos, el secuestro del futuro",elnorte,4
2222,14-Jul-1998,El segundo tiempo,elnorte,4
2223,16-Jul-1998,Jonathan Heath /  La visión externa,elnorte,1
2224,20-Jul-1998,Analizan diferentes proyecciones económicas,elnorte,1
2225,22-Jul-1998,Una decisión prudente,elnorte,4
2226,26-Jul-1998,Luis Rubio /  Más allá del Fobaproa,elnorte,5
2227,28-Jul-1998,Miguel Reyes González /  Borrón y cuentos nuevos,elnorte,4
2228,31-Jul-1998,Alcanza Japón  récord histórico  en desempleo,elnorte,1
2229,01-Ago-1998,Jaime Sánchez Susarrey  /  Un bien escaso y mal repartido,elnorte,4
2230,02-Ago-1998,Luis Rubio  /  ¿Conflicto inevitable?,elnorte,4
2231,02-Ago-1998,"Análisis  /  Ags., Oax., Ver.",elnorte,4
2232,04-Ago-1998,Baja la Bolsa 1.66%,elnorte,0
2233,05-Ago-1998,Sufre NY su peor descalabro del año,elnorte,0
2234,07-Ago-1998,Fomenta anatocismo  cultura del 'no pago',elnorte,5
